EVENT_ID,EVENT_Type,Event_Lat,Event_Long,Hurricane_Lat,Hurricane_Long,Hurricane_Name,TRACK_ID,Bearing,Distance,Date_Diff
5474112,Flash Flood,25.95,-97.4,24.66,-97.11,EMILY,12471,167.3301857,36.98427284,2940
5477624,Flash Flood,26.13,-80.13,20.86,-87.05,WILMA,13991,52.70852685,771.4392926,480
5474111,Flash Flood,26.2,-98.23,25,-98.7,EMILY,12481,21.38862283,55.82822681,2700
5474113,Flash Flood,26.32,-98.7,25.02,-99.23,EMILY,12484,22.1803443,63.08804966,0
5481487,Flash Flood,26.32,-80.1,16.57,-84.98,GAMMA,14166,26.58855232,558.6696689,900
5468009,Flash Flood,27.55,-99.47,34.2,-69.4,FRANKLIN,12699,257.5297129,3338.680554,2700
5477394,Flash Flood,27.55,-99.47,37.46,-71.72,TWENTY-TWO,13760,250.3474839,3075.11077,900
5468007,Flash Flood,27.58,-97.8,37.96,-67.1,FRANKLIN,12721,251.3190521,3402.888422,1500
5477393,Flash Flood,27.78,-97.42,38.09,-71.72,TWENTY-TWO,13764,248.1409566,2848.089928,720
5477267,Flash Flood,27.78,-98.43,45.11,-54.54,WILMA,14117,248.453377,4844.76922,122400
5474356,Flash Flood,28.02,-97.05,31.48,-75.8,OPHELIA,13225,260.7520547,2361.93055,900
5477615,Flash Flood,28.25,-81.28,27.68,-79.18,WILMA,14071,105.1858373,233.7543992,1200
5477616,Flash Flood,28.35,-80.73,28,-78.8,WILMA,14073,100.2787198,214.7169102,0
5481897,Flash Flood,28.57,-99.57,37.64,-71.7,TWENTY-TWO,13761,251.9730634,3090.099478,0
5469597,Flash Flood,28.7,-100.38,30.8,-69.4,IRENE,12802,266.1220996,3444.296587,261000
5481989,Flash Flood,28.7,-100.38,37.98,-73.11,TWENTY-TWO,13812,251.2065248,3022.749455,0
5468008,Flash Flood,28.8,-96.98,33.98,-69.39,FRANKLIN,12697,259.366553,3065.468195,2700
5469519,Flash Flood,28.87,-99.75,29.27,-67.92,IRENE,12787,269.2800155,3539.320664,261000
5475860,Flash Flood,28.92,-98.5,31.36,-75.95,OPHELIA,13228,263.8243947,2506.908514,0
5481896,Flash Flood,28.92,-98.5,37.64,-71.7,TWENTY-TWO,13761,251.9765039,2972.438834,0
5469650,Flash Flood,28.95,-99.83,31.1,-69.55,IRENE,12804,265.9385887,3366.456422,259200
5475856,Flash Flood,29.03,-99.28,31.76,-75.9,OPHELIA,13212,263.3399337,2599.025064,0
5475857,Flash Flood,29.05,-99.02,31.76,-75.9,OPHELIA,13212,263.314608,2570.13711,1800
5475858,Flash Flood,29.18,-99.28,31.6,-75.7,OPHELIA,13221,264.1402871,2621.41418,1800
5475861,Flash Flood,29.22,-98.43,31.36,-75.95,OPHELIA,13228,264.5620735,2499.251785,0
5456903,Flash Flood,29.25,-103.18,44.8,-77.6,ARLENE,11913,238.7047162,2817.810108,416400
5463221,Flash Flood,29.28,-103.78,33.32,-69.18,FRANKLIN,12689,263.3401293,3844.988791,3000
5481902,Flash Flood,29.32,-100.92,37.68,-72.96,TWENTY-TWO,13809,253.3534104,3100.989437,1800
5469592,Flash Flood,29.35,-99.75,30.35,-69.23,IRENE,12799,268.1233523,3393.5591,259200
5469518,Flash Flood,29.35,-99.75,29.27,-67.92,IRENE,12787,90.14400417,3539.338654,259200
5469354,Flash Flood,29.37,-100.9,31.4,-65.93,HARVEY,12785,266.6777224,3887.953905,148500
5481899,Flash Flood,29.37,-100.9,37.43,-72.92,TWENTY-TWO,13807,253.9302715,3103.780104,3000
5469428,Flash Flood,29.38,-100.42,29.14,-67.85,IRENE,12786,90.4221903,3621.616683,261000
5469420,Flash Flood,29.38,-100.42,31.4,-65.93,HARVEY,12785,266.6481469,3834.602554,210600
5469598,Flash Flood,29.38,-100.42,30.95,-69.47,IRENE,12803,267.0960473,3441.192751,259200
5475916,Flash Flood,29.38,-99.08,31.36,-75.95,OPHELIA,13228,265.1072309,2571.571189,1800
5469351,Flash Flood,29.38,-100.42,31.4,-65.93,HARVEY,12785,266.6481469,3834.602554,145800
5469520,Flash Flood,29.38,-99.08,29.5,-68.09,IRENE,12789,269.7781394,3445.933938,261000
5481898,Flash Flood,29.43,-96.97,37.95,-71.71,TWENTY-TWO,13763,251.3611525,2802.5065,1800
5465659,Flash Flood,29.45,-98.5,34.32,-69.39,FRANKLIN,12700,260.502572,3234.428084,600
5469523,Flash Flood,29.45,-98.5,30.22,-69.17,IRENE,12798,268.4961603,3261.28997,259200
5469594,Flash Flood,29.53,-98.93,30.35,-69.23,IRENE,12799,268.4184981,3302.421393,260100
5463220,Flash Flood,29.55,-104.28,33.26,-69.14,FRANKLIN,12688,263.9731708,3905.357236,0
5469357,Flash Flood,29.58,-100.9,31.4,-65.93,HARVEY,12785,267.0207515,3888.059464,207000
5473138,Flood,29.6,-96.52,36.6,-63.83,IRENE,12863,257.9136219,3630.56147,1800
5476774,Flood,29.6,-96.52,31.35,-85.68,TAMMY,13713,260.8293442,1205.219517,1800
5458960,Flash Flood,29.63,-95.37,38.35,-85.61,DENNIS,12300,228.2210402,1082.147584,1800
5469355,Flash Flood,29.7,-97.3,31.4,-65.93,HARVEY,12785,266.8980668,3487.910497,160200
5465652,Flash Flood,29.73,-99.75,41.02,-84.63,DENNIS,12354,233.2515559,1673.762272,1800
5465653,Flash Flood,29.75,-99.25,41.3,-84.1,DENNIS,12360,232.6789638,1676.429646,1800
5469525,Flash Flood,29.75,-99.25,30.35,-69.23,IRENE,12799,268.8550003,3338.036508,259200
5469522,Flash Flood,29.75,-99.25,30.1,-69.09,IRENE,12797,269.3351252,3353.630047,261000
5465749,Flash Flood,29.8,-99.83,34.57,-69.35,FRANKLIN,12702,261.105579,3386.605983,1800
5465651,Flash Flood,29.8,-100.68,41.02,-84.63,DENNIS,12354,235.0439335,1777.026357,1800
5469595,Flash Flood,29.8,-99.83,30.5,-69.28,IRENE,12800,268.6873968,3396.953198,259200
5481990,Flash Flood,29.8,-99.83,38.03,-73.17,TWENTY-TWO,13813,252.8444291,2957.224444,1800
5469427,Flash Flood,29.82,-101.57,31.69,-69.98,IRENE,12809,266.6122754,3512.207821,345600
5469524,Flash Flood,29.82,-98.27,30.22,-69.17,IRENE,12798,269.2124787,3235.760506,261000
5469421,Flash Flood,29.9,-96.9,29.27,-67.92,IRENE,12787,91.24536427,3222.397528,345600
5469248,Flash Flood,29.92,-100.77,31.05,-67.33,HARVEY,12779,268.0646051,3718.201544,0
5465573,Flash Flood,29.92,-100.77,41.02,-84.63,DENNIS,12354,235.4824384,1787.175267,0
5469289,Flash Flood,29.92,-98.68,31.4,-65.93,HARVEY,12785,267.4125161,3641.39705,84600
5469521,Flash Flood,29.92,-98.68,30.1,-69.09,IRENE,12797,269.6514663,3290.258995,261000
5469352,Flash Flood,29.93,-99.98,31.4,-65.93,HARVEY,12785,267.5279727,3785.927786,145800
5481901,Flash Flood,29.93,-100.23,37.68,-72.96,TWENTY-TWO,13809,254.1351107,3025.67315,1800
5469353,Flash Flood,30.02,-100.22,31.4,-65.93,HARVEY,12785,267.6953768,3812.641943,147600
5465660,Flash Flood,30.02,-100.22,34.57,-69.35,FRANKLIN,12702,261.615413,3430.142787,1800
5465654,Flash Flood,30.05,-99.13,41.3,-84.1,DENNIS,12360,233.185036,1663.545042,1800
5461086,Flash Flood,30.08,-99.33,38.46,-86.74,DENNIS,12326,236.3519613,1397.066127,1800
5463408,Flash Flood,30.12,-94.02,33.65,-85.61,CINDY,12031,247.2303362,934.7070177,2340
5463412,Flash Flood,30.12,-94.02,38.35,-85.61,DENNIS,12300,225.6197619,932.7402034,1800
5469356,Flash Flood,30.15,-96.8,31.4,-65.93,HARVEY,12785,267.6812239,3432.449429,162000
5481900,Flash Flood,30.15,-101.12,37.68,-72.96,TWENTY-TWO,13809,255.0293322,3124.667594,0
5469288,Flash Flood,30.18,-98.75,31.4,-65.93,HARVEY,12785,267.8711553,3649.257206,81000
5469422,Flash Flood,30.18,-96.93,29.27,-67.92,IRENE,12787,91.79669314,3225.694128,345600
5460593,Flash Flood,30.22,-92.37,17.52,-83.89,ARLENE,11788,146.2683082,938.2704847,176100
5469294,Flash Flood,30.23,-97.85,31.4,-65.93,HARVEY,12785,267.9008125,3549.207018,129600
5465750,Flash Flood,30.28,-97.75,34.71,-69.33,FRANKLIN,12703,261.1402519,3158.259992,0
5469596,Flash Flood,30.28,-97.75,30.65,-69.34,IRENE,12801,269.2538458,3159.038945,261000
5475859,Flash Flood,30.3,-97.95,31.44,-75.85,OPHELIA,13226,267.0470884,2457.297942,0
5461083,Flash Flood,30.32,-98.93,38.25,-85.66,DENNIS,12302,239.1379443,1472.437674,1800
5473811,Flash Flood,30.37,-103.67,31.69,-69.98,IRENE,12809,267.7562552,3745.915648,2400
5469425,Flash Flood,30.42,-97,30.35,-69.23,IRENE,12799,90.1444255,3087.886937,347400
5469292,Flash Flood,30.43,-97.62,31.4,-65.93,HARVEY,12785,268.2467795,3523.678099,127800
5465658,Flash Flood,30.48,-99.02,29.86,-74.33,FRANKLIN,12552,91.43847385,2745.368717,0
5463448,Flash Flood,30.5,-84.3,47.55,-66.74,CINDY,12186,225.8442281,1988.664564,1800
5457157,Flash Flood,30.58,-103.88,44.8,-77.6,ARLENE,11913,241.5823619,2899.412401,48960
5465657,Flash Flood,30.65,-98.42,29.78,-74.52,FRANKLIN,12550,92.08474177,2657.491568,1800
5469593,Flash Flood,30.65,-97.58,30.35,-69.23,IRENE,12799,90.60628192,3152.371922,259200
5469423,Flash Flood,30.65,-97.58,30.1,-69.09,IRENE,12797,91.10595875,3167.918865,347400
5461082,Flash Flood,30.7,-98.67,38.25,-85.66,DENNIS,12302,239.8724281,1443.84653,0
5461084,Flash Flood,30.7,-98.67,38.25,-85.66,DENNIS,12302,239.8724281,1443.84653,1800
5469394,Flash Flood,30.7,-87.35,31.1,-89.6,KATRINA,13058,280.080598,250.190207,0
5463715,Flash Flood,30.7,-87.35,48.17,-66.17,CINDY,12192,230.4830029,2370.258935,1800
5475494,Flash Flood,30.7,-87.35,39.5,-88,RITA,13586,355.7755968,82.25523422,36000
5454068,Flood,30.72,-85.22,18.88,-83.98,ARLENE,11798,174.021224,184.6809846,345600
5463716,Flash Flood,30.72,-87.03,48.17,-66.17,CINDY,12192,230.0865325,2336.705429,1800
5469395,Flash Flood,30.72,-87.03,31.1,-89.6,KATRINA,13058,278.4108089,285.7724865,0
5469399,Flash Flood,30.72,-86.58,31.61,-89.48,KATRINA,13060,287.0610694,322.4739575,1800
5463714,Flash Flood,30.72,-86.58,48.17,-66.17,CINDY,12192,229.4704494,2289.669551,1800
5469291,Flash Flood,30.72,-97.43,31.4,-65.93,HARVEY,12785,268.7633308,3502.599736,104400
5475150,Flash Flood,30.72,-94,31.05,-94.14,RITA,13547,337.0112832,15.7835992,0
5475492,Flash Flood,30.72,-86.58,39.5,-88,RITA,13586,350.8130343,164.0493155,36000
5475493,Flash Flood,30.72,-87.03,39.5,-88,RITA,13586,353.6956226,115.5589045,36000
5463632,Flash Flood,30.75,-88.2,29.98,-89.7,CINDY,12007,62.82705885,166.7962349,2700
5465656,Flash Flood,30.75,-98.67,29.78,-74.52,FRANKLIN,12550,92.3000848,2685.271403,0
5457259,Flash Flood,30.75,-88.2,30.3,-87.5,ARLENE,11854,122.7352263,77.85858988,1800
5469591,Flash Flood,30.75,-98.22,30.35,-69.23,IRENE,12799,90.79050906,3223.529134,259200
5469092,Flash Flood,30.75,-88.2,29.26,-89.6,KATRINA,13051,43.21627885,155.6924455,0
5475151,Flash Flood,30.77,-94.35,31.05,-94.14,RITA,13547,216.8698976,23.46434997,0
5469326,Flash Flood,30.78,-87.8,31.1,-89.6,KATRINA,13058,280.080598,200.1519922,0
5465751,Flash Flood,30.78,-98.17,43.5,-57.5,FRANKLIN,12747,252.6323396,4503.953476,0
5463696,Flash Flood,30.78,-87.8,30.62,-89.09,CINDY,12010,82.92965518,143.4423262,0
5455076,Flash Flood,30.8,-99.78,19.47,-84.07,ARLENE,11803,125.7990179,1738.809435,520200
5471345,Flash Flood,30.8,-96.97,30.22,-69.17,IRENE,12798,91.19520618,3091.193028,261000
5469095,Flash Flood,30.8,-89.1,30.29,-89.63,KATRINA,13055,46.10170612,58.93616005,0
5467540,Flood,30.8,-82.15,48.49,-62.76,CINDY,12212,227.624991,2212.100208,0
5469290,Flash Flood,30.82,-97.6,31.4,-65.93,HARVEY,12785,268.9508103,3521.514654,102600
5472501,Flash Flood,30.82,-104,19.68,-95.43,JOSE,12899,142.4289225,971.2097003,173880
5469293,Flash Flood,30.83,-97.8,31.4,-65.93,HARVEY,12785,268.9753651,3543.754156,127800
5465567,Flash Flood,30.85,-98.8,37.1,-80,CINDY,12058,251.610778,2087.343713,1800
5456825,Flash Flood,30.88,-102.87,19,-84,ARLENE,11799,122.1933179,2088.405271,175560
5463633,Flash Flood,30.88,-88.65,30.2,-89.5,CINDY,12008,51.34019175,94.52203639,1800
5463450,Flash Flood,30.88,-84.62,33.9,-88.8,DENNIS,12221,305.847661,465.0337304,0
5465569,Flash Flood,30.88,-98.47,37.28,-79.72,CINDY,12060,251.1535163,2081.658497,0
5463219,Flash Flood,30.88,-102.87,32.94,-68.91,FRANKLIN,12683,266.5287144,3775.594127,840
5469094,Flash Flood,30.88,-88.65,30.29,-89.63,KATRINA,13055,58.95034281,108.9741833,0
5477635,Flash Flood,30.88,-100.58,37.98,-73.11,TWENTY-TWO,13812,255.5082603,3048.874446,0
5475917,Flash Flood,30.9,-98.22,35.91,-74.03,OPHELIA,13344,258.298883,2687.471348,900
5469419,Flash Flood,30.92,-101.88,34.45,-69.8,IRENE,12829,263.7205839,3565.519996,1500
5463451,Flash Flood,30.92,-84.88,33.9,-88.8,DENNIS,12221,307.2422452,436.1201771,0
5475509,Flood,30.93,-81.72,31.4,-65.93,HARVEY,12785,268.2950559,1755.816584,420300
5469424,Flash Flood,30.97,-97.93,30.35,-69.23,IRENE,12799,91.23755606,3191.260802,345600
5471338,Flash Flood,31,-97.43,30.1,-69.09,IRENE,12797,91.81894414,3151.192157,259860
5469491,Flash Flood,31.07,-95.15,31.4,-65.93,HARVEY,12785,269.3529499,3249.112319,89400
5466191,Flash Flood,31.07,-98.18,43.5,-57.5,FRANKLIN,12747,253.0091767,4505.87294,1740
5457090,Flash Flood,31.08,-102.38,23.9,-84.86,ARLENE,11826,112.2846696,1944.947686,1800
5471269,Flash Flood,31.08,-97.67,30,-69,IRENE,12796,92.15731417,3187.850113,348780
5457089,Flash Flood,31.13,-102.23,23.9,-84.86,ARLENE,11826,112.5987822,1928.235701,300
5469322,Flash Flood,31.13,-87.15,31.1,-89.6,KATRINA,13058,89.29845409,272.4279537,0
5463769,Flash Flood,31.13,-87.15,48.48,-64.87,CINDY,12200,232.0912051,2493.521015,0
5471202,Flash Flood,31.13,-97.73,31.4,-65.93,HARVEY,12785,269.5135381,3535.996187,108000
5477634,Flash Flood,31.13,-100.75,37.98,-73.11,TWENTY-TWO,13812,256.0808758,3068.115363,0
5471281,Flash Flood,31.15,-97.35,29.86,-68.75,IRENE,12794,92.5825697,3180.022888,262500
5471274,Flash Flood,31.15,-97.1,30.35,-69.23,IRENE,12799,91.6442067,3098.948657,345900
5469096,Flash Flood,31.17,-89,30.29,-89.63,KATRINA,13055,35.59921996,70.06060227,0
5463690,Flash Flood,31.18,-83.78,33.9,-88.8,DENNIS,12221,298.4502818,558.385397,1800
5463395,Flash Flood,31.18,-93.25,20.35,-88.32,CINDY,11961,155.5241655,545.9927204,87600
5467539,Flood,31.18,-83.78,48.49,-62.76,CINDY,12212,230.5284956,2376.895239,0
5469108,Flash Flood,31.2,-101.47,36.23,-67.88,IRENE,12843,261.4834147,3731.720756,1800
5469107,Flash Flood,31.2,-101.47,34.45,-69.8,IRENE,12829,264.140773,3520.207876,1800
5471282,Flash Flood,31.2,-97.3,29.92,-68.88,IRENE,12795,92.57878499,3160.011242,259200
5471277,Flash Flood,31.2,-97.3,29.68,-68.33,IRENE,12791,93.00344495,3221.104302,261660
5463689,Flood,31.22,-81.53,33.9,-88.8,DENNIS,12221,290.2358153,808.5580721,1800
5473269,Flash Flood,31.22,-89.27,30.29,-89.63,KATRINA,13055,21.16125982,40.04121685,0
5473277,Flash Flood,31.22,-89.85,30.56,-89.64,KATRINA,13056,162.3498758,23.35286376,0
5473274,Flash Flood,31.22,-89.5,30.29,-89.63,KATRINA,13055,7.957525227,14.4761897,0
5479319,Flash Flood,31.22,-101.65,37.24,-72.95,TWENTY-TWO,13805,258.1536059,3186.964367,300
5479320,Flash Flood,31.22,-101.7,37.32,-72.92,TWENTY-TWO,13806,258.0331047,3195.728962,900
5463634,Flash Flood,31.23,-88.63,30.2,-89.5,CINDY,12008,40.18644911,96.75386413,3300
5469145,Flash Flood,31.23,-88.63,30.29,-89.63,KATRINA,13055,46.77146974,111.202665,0
5457159,Flash Flood,31.25,-102.1,18.61,-83.94,ARLENE,11796,124.8392771,2008.31054,519840
5459876,Flood,31.25,-86.47,35,-88,ARLENE,11871,337.8045405,171.2227455,2700
5463775,Flash Flood,31.25,-86.47,48.5,-63.75,CINDY,12206,232.7926705,2546.481713,0
5466605,Flood,31.25,-86.47,48.5,-62.5,CINDY,12214,234.2593385,2685.329976,0
5475463,Flood,31.25,-84.42,30.5,-69.28,IRENE,12800,92.8359799,1683.565408,2100
5477695,Flash Flood,31.27,-103.72,37.43,-72.92,TWENTY-TWO,13807,258.6900675,3419.800717,3000
5471217,Flash Flood,31.28,-98.18,31.4,-65.93,HARVEY,12785,269.7868074,3586.039818,414000
5471334,Flash Flood,31.35,-96.97,29.92,-68.88,IRENE,12795,92.91428606,3123.285542,259500
5481869,Flash Flood,31.35,-94.73,38.55,-85.59,DENNIS,12296,231.7708633,1014.315772,2700
5471280,Flash Flood,31.37,-97.22,29.86,-68.75,IRENE,12794,93.03602523,3165.512522,261600
5476324,Flash Flood,31.37,-81.43,30.5,-81.6,TAMMY,13696,11.05641298,23.68654312,3000
5475765,Flash Flood,31.37,-81.43,30.3,-85.6,TAMMY,13720,75.60868864,463.8581138,77400
5477988,Flash Flood,31.37,-101.53,37.43,-72.92,TWENTY-TWO,13807,258.0407099,3176.923708,300
5459874,Flood,31.38,-85.98,35,-88,ARLENE,11871,330.838,225.4946706,2700
5466607,Flood,31.38,-85.98,48.5,-62.5,CINDY,12214,233.9030437,2633.701797,0
5471245,Flood,31.38,-97.78,34.15,-69.95,IRENE,12827,264.3159072,3093.818981,2160
5471320,Flood,31.38,-97.78,36.49,-61.73,IRENE,12876,261.9322095,4005.823117,2160
5469106,Flash Flood,31.4,-102.4,34.45,-69.8,IRENE,12829,264.6550641,3623.71742,60
5471273,Flash Flood,31.4,-98.5,30.22,-69.17,IRENE,12798,92.30387241,3261.206727,348660
5469277,Flash Flood,31.4,-102.43,36.46,-66.93,IRENE,12848,261.8879749,3943.817631,3240
5463218,Flash Flood,31.42,-103.48,32.73,-68.75,FRANKLIN,12680,267.839853,3861.55819,2220
5463635,Flash Flood,31.42,-88.22,30.62,-89.09,CINDY,12010,47.40021446,96.75989458,0
5472500,Flash Flood,31.42,-103.48,19.71,-95.85,JOSE,12902,146.912545,871.8248744,175440
5469093,Flash Flood,31.42,-88.22,30.29,-89.63,KATRINA,13055,51.29067077,156.7951629,0
5469100,Flash Flood,31.42,-103.48,34.9,-69.5,IRENE,12832,264.1525435,3776.692553,900
5456968,Flash Flood,31.43,-102.92,20.3,-84.18,ARLENE,11810,120.7067861,2075.322752,660
5458640,Flood,31.43,-102.57,44.15,-79.29,ARLENE,11910,241.3481715,2572.573872,2640
5471270,Flash Flood,31.43,-97.75,30.1,-69.09,IRENE,12797,92.65696983,3186.678757,347100
5471343,Flash Flood,31.43,-97.65,30.1,-69.09,IRENE,12797,92.66625954,3175.560913,261900
5471278,Flash Flood,31.43,-97.75,29.8,-68.61,IRENE,12793,93.20160938,3239.96425,260580
5471335,Flash Flood,31.43,-97.75,30,-69,IRENE,12796,92.84749558,3196.659194,259740
5478617,Flash Flood,31.45,-91.65,34.19,-93.1,RITA,13565,332.1123375,161.6804544,0
5469396,Flash Flood,31.47,-87.05,31.61,-89.48,KATRINA,13060,273.2973464,270.2042545,1800
5463770,Flash Flood,31.47,-87.05,48.48,-64.87,CINDY,12200,232.5151444,2482.392309,1800
5471279,Flash Flood,31.47,-98.58,29.86,-68.75,IRENE,12794,93.08939957,3316.675832,260280
5471333,Flash Flood,31.47,-96.58,29.92,-68.88,IRENE,12795,93.20274156,3079.896652,261600
5478619,Flash Flood,31.48,-91.38,34.19,-93.1,RITA,13565,327.5972614,191.5644545,0
5463449,Flash Flood,31.53,-84.63,33.9,-88.8,DENNIS,12221,299.6115322,463.8303473,1800
5475766,Flash Flood,31.53,-81.53,30.3,-85.6,TAMMY,13720,73.18458967,452.797639,54000
5467604,Flood,31.55,-82.85,48.49,-63.07,CINDY,12210,229.4225687,2245.033413,0
5463771,Flash Flood,31.55,-87.33,48.48,-64.87,CINDY,12200,232.9915791,2511.700554,1800
5469323,Flash Flood,31.55,-87.33,31.1,-89.6,KATRINA,13058,78.78717892,252.4144455,0
5463697,Flash Flood,31.55,-87.33,30.8,-88.9,CINDY,12011,64.46586701,174.5940907,0
5458189,Flood,31.55,-82.85,17.18,-83.92,ARLENE,11785,4.258424293,218.2738678,518400
5471336,Flash Flood,31.55,-97.2,30,-69,IRENE,12796,93.14607046,3135.479682,261540
5469278,Flash Flood,31.55,-101.65,36.5,-66.5,IRENE,12850,261.9840325,3905.182543,1200
5467541,Flood,31.57,-82.48,48.49,-62.76,CINDY,12212,229.3700049,2241.214043,0
5465607,Flash Flood,31.58,-90.45,17.52,-83.89,ARLENE,11788,154.9875685,728.0417936,259440
5473271,Flash Flood,31.58,-89.78,30.83,-89.63,KATRINA,13057,168.6900675,16.68443083,0
5473268,Flash Flood,31.62,-89.58,30.83,-89.63,KATRINA,13057,3.621484704,5.592507262,0
5473272,Flash Flood,31.62,-89.18,30.83,-89.63,KATRINA,13057,29.66671521,50.04491162,0
5463772,Flash Flood,31.63,-87.82,48.48,-64.87,CINDY,12200,233.7137062,2563.235241,1800
5469276,Flash Flood,31.63,-101.6,36.46,-66.93,IRENE,12848,262.0689691,3851.998574,1800
5469324,Flash Flood,31.63,-87.82,31.1,-89.6,KATRINA,13058,73.41895215,197.9295731,0
5463698,Flash Flood,31.63,-87.82,30.8,-88.9,CINDY,12011,52.45705514,120.1165826,0
5469646,Flash Flood,31.63,-101.6,34.45,-69.8,IRENE,12829,264.9323099,3534.986872,1800
5469648,Flash Flood,31.63,-101.87,36.46,-66.93,IRENE,12848,262.1294854,3881.970973,660
5469321,Flash Flood,31.65,-88.72,30.29,-89.63,KATRINA,13055,33.78717892,101.2038228,0
5471347,Flash Flood,31.67,-98.58,36.59,-65.32,IRENE,12855,261.5855178,3695.681171,3300
5471337,Flash Flood,31.68,-98.4,30.1,-69.09,IRENE,12797,93.08562934,3258.869814,261120
5476326,Flash Flood,31.7,-81.77,30.73,-81.98,TAMMY,13698,12.21571913,27.88558644,3000
5463776,Flash Flood,31.72,-86.72,48.5,-63.75,CINDY,12206,233.8511966,2571.685003,0
5466700,Flash Flood,31.72,-86.12,38.4,-85.6,DENNIS,12299,184.451174,78.76762305,2700
5469397,Flash Flood,31.72,-86.72,31.61,-89.48,KATRINA,13060,87.71768048,306.8985481,1800
5471241,Flash Flood,31.72,-98.98,29.8,-68.61,IRENE,12793,93.61744113,3376.59182,259200
5463777,Flash Flood,31.73,-86.35,48.5,-63.75,CINDY,12206,233.423277,2532.787516,0
5478624,Flash Flood,31.75,-91.03,34.35,-92.9,RITA,13566,324.2751497,208.1175064,0
5463688,Flash Flood,31.77,-84.45,33.9,-88.8,DENNIS,12221,296.0889199,483.8161315,2700
5472735,Flood,31.77,-83.27,31.4,-65.93,HARVEY,12785,91.2223888,1928.143995,398700
5472734,Flood,31.77,-83.27,31.4,-65.93,HARVEY,12785,91.2223888,1928.143995,327600
5471867,Flash Flood,31.78,-106.43,24.6,-83.3,KATRINA,12992,107.245355,2567.742053,840
5471311,Flood,31.78,-98.98,34.15,-69.95,IRENE,12827,265.3327415,3227.392159,2160
5471863,Flash Flood,31.78,-106.43,30.65,-69.34,IRENE,12801,91.74505824,4124.020495,87300
5480948,Flash Flood,31.78,-94.18,31.6,-94.1,RITA,13550,156.037511,9.012188734,1800
5480949,Flash Flood,31.78,-94.18,31.05,-94.14,RITA,13547,176.8636416,7.379361194,900
5478818,Flash Flood,31.78,-106.43,27.7,-78.68,OPHELIA,13117,98.36410288,3083.737685,600
5478816,Flash Flood,31.78,-106.43,27.62,-78.64,OPHELIA,13116,98.51362568,3088.104917,89100
5471344,Flood,31.8,-106.25,30.1,-69.09,IRENE,12797,92.61934767,4131.545529,260700
5457158,Flash Flood,31.85,-102.37,18.61,-83.94,ARLENE,11796,125.6932369,2037.176326,518580
5463214,Flash Flood,31.85,-102.37,39.21,-85.7,DENNIS,12279,246.1779807,1850.680521,1800
5475767,Flash Flood,31.85,-81.53,30.3,-85.6,TAMMY,13720,69.15139623,452.9349703,53100
5469104,Flash Flood,31.85,-102.37,34.15,-69.95,IRENE,12827,265.942015,3604.241325,1800
5479316,Flash Flood,31.85,-102.37,37.2,-73,TWENTY-TWO,13804,259.6762707,3262.25341,1800
5479317,Flash Flood,31.85,-102.37,37.24,-72.95,TWENTY-TWO,13805,259.618051,3267.755269,1800
5479312,Flash Flood,31.85,-102.37,34.15,-70.84,TWENTY-TWO,13743,265.8278689,3505.290753,86400
5469280,Flash Flood,31.87,-101.5,36.61,-63.5,IRENE,12865,262.88983,4222.263705,2700
5469099,Flash Flood,31.88,-103.82,34.75,-69.61,IRENE,12831,265.2044804,3802.800632,3120
5471314,Flash Flood,31.88,-101.07,35.32,-69.13,IRENE,12835,263.8528287,3550.08632,600
5471317,Flash Flood,31.9,-100.65,36.4,-67.33,IRENE,12846,262.3085124,3702.472618,1200
5475763,Flash Flood,31.93,-81.3,31.3,-82.8,TAMMY,13702,67.21759427,167.0713099,600
5467989,Flash Flood,31.95,-106.6,44.7,-54.6,FRANKLIN,12753,256.2233053,5749.08489,56100
5471242,Flash Flood,31.97,-99.95,30.8,-69.4,IRENE,12802,92.19323458,3396.850828,660
5469647,Flash Flood,31.98,-102.05,36.23,-67.88,IRENE,12843,262.9100699,3797.083177,2700
5478621,Flash Flood,31.98,-90.98,34.35,-92.9,RITA,13566,320.9881484,213.6352558,0
5456693,Flash Flood,32,-102.08,18.34,-83.91,ARLENE,11794,126.9354304,2007.544403,521400
5463217,Flash Flood,32,-102.08,32.87,-68.85,FRANKLIN,12682,268.5002725,3694.911314,0
5469644,Flash Flood,32,-102.08,33.86,-70.03,IRENE,12825,266.6786038,3563.350176,3300
5463281,Flash Flood,32,-102.08,42.87,-58.86,FRANKLIN,12744,255.882685,4787.758635,2700
5479313,Flash Flood,32,-101.92,34.3,-71,TWENTY-TWO,13744,265.745859,3437.480146,87300
5479315,Flash Flood,32,-102.08,37.21,-73.07,TWENTY-TWO,13803,259.8186019,3222.46008,3000
5479318,Flash Flood,32,-102.08,37.2,-73,TWENTY-TWO,13804,259.8616904,3230.25047,2400
5473283,Flash Flood,32.02,-89.53,31.1,-89.6,KATRINA,13058,4.351077952,7.822057995,1800
5463774,Flash Flood,32.03,-88.37,48.48,-64.87,CINDY,12200,235.0079798,2620.973413,1800
5469325,Flash Flood,32.03,-88.37,31.1,-89.6,KATRINA,13058,52.9071627,136.7777124,0
5473270,Flash Flood,32.03,-89.1,31.1,-89.6,KATRINA,13058,28.26400415,55.60808501,0
5471243,Flash Flood,32.03,-101,31.38,-69.73,IRENE,12806,91.19081849,3477.017948,2880
